rep,coef_ols,lower_bound_ols,upper_bound_ols,coef_2sls,lower_bound_2sls,upper_bound_2sls,coef_naive-ml,lower_bound_naive-ml,upper_bound_naive-ml,coef_dml-plr,lower_bound_dml-plr,upper_bound_dml-plr,coef_dml-pliv,lower_bound_dml-pliv,upper_bound_dml-pliv
18.0,0.9536123423838905,0.907906740014316,0.9993179447534649,0.46627987313318653,0.34690894407560025,0.5856508021907728,1.0424590818441213,1.020398883182069,1.0645192805061736,1.054835361084067,1.0046595835678536,1.1050111386002806,0.5647758256822647,0.4472704807272172,0.6822811706373122
19.0,0.994204372402077,0.9489447841153358,1.0394639606888183,0.4557073506960241,0.31696621804402847,0.5944484833480197,1.0945919490856606,1.0749478249154236,1.1142360732558976,1.08897333007492,1.044456375326486,1.1334902848233541,0.4382996006245847,0.2725951796984407,0.6040040215507286
20.0,1.002444041999824,0.9553953432629525,1.0494927407366954,0.49269590360419213,0.3569154483712366,0.6284763588371476,1.054644873486979,1.0335808326110407,1.0757089143629175,1.0915539718491631,1.043103976733059,1.1400039669652673,0.5350977062500142,0.40797470807344044,0.662220704426588
21.0,0.9210426551566889,0.8711612426572526,0.9709240676561253,0.4022227952381638,0.267387097970041,0.5370584925062866,1.0107070142171013,0.9884538907304881,1.0329601377037145,1.0290226253002654,0.9778110787727997,1.0802341718277313,0.37793447156548293,0.23566884724293927,0.5202000958880266
22.0,1.0381640599437074,0.9934873353587912,1.0828407845286236,0.7211332958350565,0.6251557902464001,0.8171108014237128,1.1225466436528362,1.1014411717776418,1.1436521155280306,1.124676705908086,1.0744391247786855,1.1749142870374865,0.6717830790041937,0.5693208337144137,0.7742453242939736
23.0,0.9741736946458875,0.9256804394928579,1.0226669497989171,0.5086227864527959,0.3774624771939584,0.6397830957116334,1.0568470649022332,1.0354028283451366,1.0782913014593298,1.0477225132612225,0.9955877631269292,1.0998572633955157,0.5944712124432034,0.46965840910989176,0.7192840157765151
24.0,0.9701679513842622,0.922163943912549,1.0181719588559752,0.4657760457216694,0.3364724057716841,0.5950796856716547,1.0553873598643115,1.0326304638202901,1.078144255908333,1.066131713473264,1.0126344075050715,1.1196290194414564,0.5043218344735024,0.37425121763034447,0.6343924513166603
25.0,0.941585744683979,0.8924024446923907,0.9907690446755674,0.5063374886326291,0.3863500277267313,0.6263249495385268,1.0598917446821186,1.038440049444484,1.081343439919753,1.0734320776077617,1.0222200466556042,1.1246441085599193,0.49014751010635477,0.364680306964101,0.6156147132486085
26.0,0.9637177348223426,0.9180149094849395,1.0094205601597457,0.5388057607304754,0.41751074692394696,0.6601007745370038,1.0344425302925317,1.014268606434623,1.0546164541504406,1.0537596986632465,1.0069448463088002,1.1005745510176927,0.5683065502352447,0.45347024847734185,0.6831428519931475
27.0,0.9905332688461563,0.9417459464757849,1.0393205912165278,0.49133762653635343,0.3595552195505767,0.6231200335221302,1.0877993169595863,1.065599787052038,1.1099988468671347,1.0693085964203115,1.0162504853027003,1.1223667075379227,0.5196315056749681,0.3935274788747549,0.6457355324751812
28.0,1.002876663585604,0.9546040164512472,1.0511493107199605,0.46439567340543025,0.32465296580406977,0.6041383810067907,1.0891226637302818,1.0671334698184378,1.1111118576421257,1.0981321464216676,1.049443289389522,1.146821003453813,0.5198930885156369,0.3827903067963876,0.6569958702348861
29.0,0.9973230431248074,0.9508415665090232,1.0438045197405916,0.44927572780919417,0.3051047150851195,0.5934467405332688,1.066472274652911,1.0455172656700247,1.0874272836357972,1.0648029750435473,1.0165204164515715,1.113085533635523,0.4702966483696544,0.30812928787148036,0.6324640088678284
30.0,0.9764720424978213,0.9281647783250568,1.0247793066705857,0.4668843740213877,0.3394164976522815,0.5943522503904939,1.0935485257774307,1.0723060165501777,1.1147910350046837,1.0816056740015216,1.0306232679794423,1.132588080023601,0.5760099956499929,0.4658946177755081,0.6861253735244777
