rep,coef_ols,lower_bound_ols,upper_bound_ols,coef_2sls,lower_bound_2sls,upper_bound_2sls,coef_naive-ml,lower_bound_naive-ml,upper_bound_naive-ml,coef_dml-plr,lower_bound_dml-plr,upper_bound_dml-plr,coef_dml-pliv,lower_bound_dml-pliv,upper_bound_dml-pliv,coef_dml-irm,lower_bound_dml-irm,upper_bound_dml-irm,coef_dml-iiv,lower_bound_dml-iiv,upper_bound_dml-iiv
13.0,0.9245216258627209,0.7969783838902068,1.052064867835235,0.3053608809712339,-0.08704395618807964,0.6977657181305474,0.9583388141210089,0.883195488822065,1.0334821394199527,0.9881971802526854,0.848954211983196,1.127440148522175,0.32148860192314305,-0.07955641119503848,0.7225336150413246,1.0216374282161647,0.8662780748526319,1.1769967815796973,0.3586670200558429,-0.048984450754007314,0.766318490865693
14.0,1.0253203653899283,0.8947483920574658,1.155892338722391,0.47260683941649567,0.1318069917253672,0.8134066871076242,1.0705798797137112,0.9894288137421078,1.1517309456853146,1.1135258081173267,0.977934878361048,1.2491167378736054,0.45833290778408187,0.1070168511873077,0.809648964380856,1.0817734407627166,0.9366042833788346,1.2269425981465987,0.5208133020761091,0.15700395235643433,0.8846226517957838
15.0,0.9991401339205304,0.8687864187329818,1.129493849108079,0.7404380547695414,0.3667864097551674,1.1140896997839154,1.0040559160685159,0.9295991358764647,1.0785126962605671,1.043474554449428,0.902441238574397,1.184507870324459,0.8578043613222144,0.45469510148819503,1.2609136211562337,1.0420921061721768,0.8903207405137654,1.1938634718305883,0.775698496149462,0.38922636408591293,1.162170628213011
16.0,0.9120035614145158,0.7790189958288068,1.0449881270002248,0.6704537220230218,0.29432253684997567,1.0465849071960678,0.9143076802299603,0.8364123817611698,0.9922029786987508,0.9851652743378043,0.8402314505078359,1.1300990981677728,0.7466255670511733,0.36256036279367326,1.1306907713086733,0.9593605835636242,0.8092771519961075,1.1094440151311409,0.7036814095596183,0.3109105201035297,1.096452299015707
17.0,0.8744913425422476,0.7450396413706833,1.003943043713812,0.6050939947722946,0.2226654744864509,0.9875225150581384,0.8912156079871812,0.8134517304417435,0.968979485532619,0.9446423773607073,0.8074725467173857,1.0818122080040289,0.5823773929574418,0.1850987729223339,0.9796560129925498,0.8967491366978358,0.7507119810041265,1.0427862923915452,0.6163697418185016,0.19896892252743253,1.0337705611095707
18.0,0.987370589329877,0.860053338407856,1.1146878402518978,0.7716389221226754,0.40345302004711286,1.1398248241982378,1.013592175413022,0.9370496222125123,1.0901347286135314,1.0501274839669825,0.9127434706815518,1.1875114972524132,0.8304557226029602,0.4505362280109803,1.21037521719494,1.0086210306745336,0.8653783417420522,1.151863719607015,0.7484649549410225,0.3464420798279029,1.1504878300541421
19.0,0.9591836547020767,0.8237667989708759,1.0946005104332774,0.6158554548819712,0.24373923673509623,0.9879716730288463,1.0016601368336646,0.9195175159049198,1.0838027577624094,1.0047917229373104,0.8614878532542176,1.1480955926204033,0.5032453889352283,0.13072797405043884,0.8757628038200178,0.9583539656660637,0.807380789625004,1.1093271417071233,0.5284125725200185,0.13721563250144536,0.9196095125385917
20.0,0.9738495438347139,0.8407427814728076,1.1069563061966203,0.5956777926170845,0.2234018976292413,0.9679536876049277,0.9758076291559887,0.89556045365712,1.0560548046548575,0.9879609517165885,0.8456885874299003,1.1302333160032767,0.6790375020712279,0.2935910070552023,1.0644839970872535,1.0169861526718886,0.863674949553076,1.1702973557907013,0.6594404679512847,0.2483445062334081,1.0705364296691613
21.0,0.9122866986831667,0.7804347690151653,1.044138628351168,0.5809914542180004,0.21656768197769377,0.9454152264583069,0.964287947483118,0.8856136494001615,1.0429622455660745,0.9994901892290812,0.8556958040017273,1.143284574456435,0.4675359542651095,0.08304530404842375,0.8520266044817952,0.9616715100348513,0.8052166294108671,1.1181263906588355,0.5205123872081862,0.11687468532629341,0.9241500890900789
22.0,0.9599802365969492,0.8245304823088478,1.0954299908850507,0.4033298761002056,0.020982924455284546,0.7856768277451267,1.05327375090625,0.9742445803636961,1.1323029214488038,1.0619407678150674,0.9208275612016928,1.2030539744284419,0.42482376168387365,0.03361327073423198,0.8160342526335154,1.0364395726906168,0.8908373749970426,1.182041770384191,0.49924192077613466,0.09705147657663704,0.9014323649756323
23.0,0.7808109475606939,0.6495004349176374,0.9121214602037504,0.8125395446232798,0.5059350607073809,1.1191440285391787,0.7961701157745166,0.7159916540140457,0.8763485775349874,0.8169110612652318,0.6812866750604036,0.95253544747006,0.8633152807524886,0.538676004775174,1.1879545567298033,0.7736629661216099,0.618543748621132,0.9287821836220878,0.8031761151443482,0.4683417547111153,1.138010475577581
24.0,1.0471026942819859,0.9103097785127294,1.1838956100512423,0.6025890278657456,0.1735676074661474,1.0316104482653439,1.0808598664660345,0.9987999689360034,1.1629197639960656,1.074732374343908,0.9269502275208893,1.2225145211669266,0.6385771197194177,0.19222125309265764,1.0849329863461776,1.0637927989432232,0.916030648153103,1.2115549497333433,0.6295084501194912,0.16619068514137608,1.0928262150976062
25.0,0.7715950733250747,0.6429291608392911,0.9002609858108583,0.22876685976231284,-0.11066967907075634,0.568203398595382,0.8339533279881308,0.7568761812700644,0.9110304747061972,0.8288978613524626,0.6909030041412157,0.9668927185637094,0.2445731014115159,-0.11164599269120518,0.600792195514237,0.8696852508029954,0.7177015895737319,1.021668912032259,0.15565037132080112,-0.21577967171923645,0.5270804143608387
26.0,0.8709614200919844,0.7419038721506094,1.0000189680333595,0.5323920140252053,0.19199503485180403,0.8727889931986066,0.8880420902115659,0.8126903291915278,0.9633938512316039,0.9018530922582777,0.7679384548531933,1.035767729663362,0.4910191214598406,0.15480081369536575,0.8272374292243154,0.9528159834520759,0.8064001386716995,1.0992318282324522,0.5034856890608547,0.14224634070617087,0.8647250374155384
27.0,1.0151233245865086,0.8912209754372515,1.1390256737357656,0.4665639737334741,0.09338693054948288,0.8397410169174653,1.0600882197433625,0.9892523930181257,1.1309240464685995,1.0738848640766105,0.9395517217329684,1.2082180064202528,0.4459948839717258,0.04920899340720797,0.8427807745362437,1.0846481423251653,0.9392944471118775,1.230001837538453,0.4306234040354449,0.031830285520313195,0.8294165225505766
28.0,0.9496061732911498,0.8187599912358291,1.0804523553464704,0.5516475108707705,0.23313363681990174,0.8701613849216392,0.9975797969077149,0.9180918548034138,1.077067739012016,0.9888983284995433,0.8439603299377296,1.133836327061357,0.6047653585427847,0.27584508227853616,0.9336856348070333,1.0362511203048703,0.8725036028031969,1.1999986378065437,0.5559154083598216,0.21926777870248965,0.8925630380171534
29.0,0.9664275150984519,0.8376034943604878,1.095251535836416,0.6347097285450448,0.261588629240584,1.0078308278495056,0.9869708335553692,0.9118093822947066,1.0621322848160317,1.011794071155886,0.8723294862810965,1.1512586560306755,0.5162182766000276,0.11959482714437769,0.9128417260556776,1.0310771630165227,0.874623960985236,1.1875303650478095,0.6282646649124352,0.21888539562201897,1.0376439342028514
30.0,0.8999296335469285,0.7691440034346759,1.030715263659181,0.40546609112126514,0.06609954965058784,0.7448326325919424,0.9270086184137596,0.8507469247536144,1.0032703120739048,0.9705111429971788,0.8241007178543942,1.1169215681399633,0.5181042948988525,0.17059525581185508,0.8656133339858498,1.015236490973772,0.851287285555857,1.1791856963916871,0.4628963638487809,0.09503381187381399,0.8307589158237478
